                       	strsep
Length   30/6, alignment  3/15, fail:	6.77039
Length   30/6, alignment  9/ 0, found:	23.9226
Length   30/6, alignment  9/ 0, fail:	6.48181
Length   30/6, alignment  9/ 3, found:	23.5497
Length   30/6, alignment  9/ 3, fail:	6.50024
Length   30/6, alignment  9/ 9, found:	23.573
Length   30/6, alignment  9/ 9, fail:	6.49902
Length   30/6, alignment  9/15, found:	25.7112
Length   30/6, alignment  9/15, fail:	6.76807
Length   30/6, alignment 15/ 0, found:	23.8052
Length   30/6, alignment 15/ 0, fail:	6.22876
Length   30/6, alignment 15/ 3, found:	23.5472
Length   30/6, alignment 15/ 3, fail:	6.49902
Length   30/6, alignment 15/ 9, found:	23.5486
Length   30/6, alignment 15/ 9, fail:	6.49902
Length   30/6, alignment 15/15, found:	25.7112
Length   30/6, alignment 15/15, fail:	6.77161
Length   36/6, alignment  0/ 0, found:	23.7527
Length   36/6, alignment  0/ 0, fail:	6.77527
Length   36/6, alignment  0/ 3, found:	23.2797
Length   36/6, alignment  0/ 3, fail:	6.23621
Length   36/6, alignment  0/ 9, found:	23.2783
Length   36/6, alignment  0/ 9, fail:	6.77283
Length   36/6, alignment  0/15, found:	24.7209
Length   36/6, alignment  0/15, fail:	7.31812
Length   36/6, alignment  3/ 0, found:	26.4447
Length   36/6, alignment  3/ 0, fail:	6.22888
Length   36/6, alignment  3/ 3, found:	23.5485
Length   36/6, alignment  3/ 3, fail:	6.4978
Length   36/6, alignment  3/ 9, found:	23.5497
Length   36/6, alignment  3/ 9, fail:	6.4978
Length   36/6, alignment  3/15, found:	27.0621
Length   36/6, alignment  3/15, fail:	6.76917
Length   36/6, alignment  9/ 0, found:	23.7919
Length   36/6, alignment  9/ 0, fail:	5.9574
Length   36/6, alignment  9/ 3, found:	23.5485
Length   36/6, alignment  9/ 3, fail:	6.49902
Length   36/6, alignment  9/ 9, found:	23.5472
Length   36/6, alignment  9/ 9, fail:	6.49902
Length   36/6, alignment  9/15, found:	25.7161
Length   36/6, alignment  9/15, fail:	6.77161
Length   36/6, alignment 15/ 0, found:	24.5631
Length   36/6, alignment 15/ 0, fail:	6.50757
Length   36/6, alignment 15/ 3, found:	25.0376
Length   36/6, alignment 15/ 3, fail:	6.77527
Length   36/6, alignment 15/ 9, found:	24.222
Length   36/6, alignment 15/ 9, fail:	7.58594
Length   36/6, alignment 15/15, found:	24.6243
Length   36/6, alignment 15/15, fail:	7.54053
Length   42/6, alignment  0/ 0, found:	23.2759
Length   42/6, alignment  0/ 0, fail:	6.77161
Length   42/6, alignment  0/ 3, found:	23.2759
Length   42/6, alignment  0/ 3, fail:	6.2301
Length   42/6, alignment  0/ 9, found:	23.2771
Length   42/6, alignment  0/ 9, fail:	6.23132
Length   42/6, alignment  0/15, found:	23.8456
Length   42/6, alignment  0/15, fail:	7.83655
Length   42/6, alignment  3/ 0, found:	23.2771
Length   42/6, alignment  3/ 0, fail:	6.23364
Length   42/6, alignment  3/ 3, found:	23.5436
Length   42/6, alignment  3/ 3, fail:	6.23376
Length   42/6, alignment  3/ 9, found:	23.5474
Length   42/6, alignment  3/ 9, fail:	6.49902
Length   42/6, alignment  3/15, found:	26.166
Length   42/6, alignment  3/15, fail:	7.04187
Length   42/6, alignment  9/ 0, found:	23.2771
Length   42/6, alignment  9/ 0, fail:	7.31567
Length   42/6, alignment  9/ 3, found:	23.6414
Length   42/6, alignment  9/ 3, fail:	7.58838
Length   42/6, alignment  9/ 9, found:	23.5472
Length   42/6, alignment  9/ 9, fail:	7.58459
Length   42/6, alignment  9/15, found:	25.183
Length   42/6, alignment  9/15, fail:	7.85596
Length   42/6, alignment 15/ 0, found:	24.0913
Length   42/6, alignment 15/ 0, fail:	7.31201
Length   42/6, alignment 15/ 3, found:	24.2673
Length   42/6, alignment 15/ 3, fail:	7.58215
Length   42/6, alignment 15/ 9, found:	24.2258
Length   42/6, alignment 15/ 9, fail:	7.58093
Length   42/6, alignment 15/15, found:	25.5106
Length   42/6, alignment 15/15, fail:	7.85242
Length   28/7, alignment  0/ 0, found:	25.1122
Length   28/7, alignment  0/ 0, fail:	5.6897
Length   28/7, alignment  0/ 3, found:	23.908
Length   28/7, alignment  0/ 3, fail:	5.68958
Length   28/7, alignment  0/ 9, found:	24.3615
Length   28/7, alignment  0/ 9, fail:	6.23486
Length   28/7, alignment  0/15, found:	24.8359
Length   28/7, alignment  0/15, fail:	6.23132
Length   28/7, alignment  3/ 0, found:	23.2771
Length   28/7, alignment  3/ 0, fail:	5.41943
Length   28/7, alignment  3/ 3, found:	23.5999
Length   28/7, alignment  3/ 3, fail:	5.42188
Length   28/7, alignment  3/ 9, found:	25.7124
Length   28/7, alignment  3/ 9, fail:	5.9635
Length   28/7, alignment  3/15, found:	24.8884
Length   28/7, alignment  3/15, fail:	5.96106
Length   28/7, alignment  9/ 0, found:	23.2795
Length   28/7, alignment  9/ 0, fail:	6.23132
Length   28/7, alignment  9/ 3, found:	23.5497
Length   28/7, alignment  9/ 3, fail:	6.50879
Length   28/7, alignment  9/ 9, found:	25.76
Length   28/7, alignment  9/ 9, fail:	7.22876
Length   28/7, alignment  9/15, found:	25.71
Length   28/7, alignment  9/15, fail:	6.76917
Length   28/7, alignment 15/ 0, found:	23.2771
Length   28/7, alignment 15/ 0, fail:	6.22998
Length   28/7, alignment 15/ 3, found:	23.5485
Length   28/7, alignment 15/ 3, fail:	6.50269
Length   28/7, alignment 15/ 9, found:	26.1732
Length   28/7, alignment 15/ 9, fail:	6.77161
Length   28/7, alignment 15/15, found:	25.7124
Length   28/7, alignment 15/15, fail:	6.76917
Length   35/7, alignment  0/ 0, found:	23.2795
Length   35/7, alignment  0/ 0, fail:	6.22876
Length   35/7, alignment  0/ 3, found:	23.2783
Length   35/7, alignment  0/ 3, fail:	6.22754
Length   35/7, alignment  0/ 9, found:	24.3163
Length   35/7, alignment  0/ 9, fail:	6.77527
Length   35/7, alignment  0/15, found:	23.8198
Length   35/7, alignment  0/15, fail:	7.31201
Length   35/7, alignment  3/ 0, found:	23.2771
Length   35/7, alignment  3/ 0, fail:	6.22888
Length   35/7, alignment  3/ 3, found:	23.5485
Length   35/7, alignment  3/ 3, fail:	6.50024
Length   35/7, alignment  3/ 9, found:	25.1047
Length   35/7, alignment  3/ 9, fail:	7.04187
Length   35/7, alignment  3/15, found:	24.6329
Length   35/7, alignment  3/15, fail:	7.03943
Length   35/7, alignment  9/ 0, found:	23.5485
Length   35/7, alignment  9/ 0, fail:	6.4989
Length   35/7, alignment  9/ 3, found:	23.5485
Length   35/7, alignment  9/ 3, fail:	6.49902
Length   35/7, alignment  9/ 9, found:	24.9618
Length   35/7, alignment  9/ 9, fail:	6.77283
Length   35/7, alignment  9/15, found:	24.6305
Length   35/7, alignment  9/15, fail:	7.04053
Length   35/7, alignment 15/ 0, found:	24.3591
Length   35/7, alignment 15/ 0, fail:	7.58459
Length   35/7, alignment 15/ 3, found:	24.2698
Length   35/7, alignment 15/ 3, fail:	7.58459
Length   35/7, alignment 15/ 9, found:	25.7455
Length   35/7, alignment 15/ 9, fail:	8.125
Length   35/7, alignment 15/15, found:	25.1733
Length   35/7, alignment 15/15, fail:	8.12378
Length   42/7, alignment  0/ 0, found:	23.2771
Length   42/7, alignment  0/ 0, fail:	6.77283
Length   42/7, alignment  0/ 3, found:	23.276
Length   42/7, alignment  0/ 3, fail:	7.24597
Length   42/7, alignment  0/ 9, found:	23.8187
Length   42/7, alignment  0/ 9, fail:	7.31445
Length   42/7, alignment  0/15, found:	23.8151
Length   42/7, alignment  0/15, fail:	7.31201
Length   42/7, alignment  3/ 0, found:	23.5472
Length   42/7, alignment  3/ 0, fail:	5.95874
Length   42/7, alignment  3/ 3, found:	24.0033
Length   42/7, alignment  3/ 3, fail:	6.50269
Length   42/7, alignment  3/ 9, found:	25.6561
Length   42/7, alignment  3/ 9, fail:	7.04187
Length   42/7, alignment  3/15, found:	25.6439
Length   42/7, alignment  3/15, fail:	6.76807
Length   42/7, alignment  9/ 0, found:	23.2771
Length   42/7, alignment  9/ 0, fail:	7.31323
Length   42/7, alignment  9/ 3, found:	24.0021
Length   42/7, alignment  9/ 3, fail:	7.58459
Length   42/7, alignment  9/ 9, found:	24.3615
Length   42/7, alignment  9/ 9, fail:	7.85486
Length   42/7, alignment  9/15, found:	24.364
Length   42/7, alignment  9/15, fail:	7.85229
Length   42/7, alignment 15/ 0, found:	23.8456
Length   42/7, alignment 15/ 0, fail:	7.31323
Length   42/7, alignment 15/ 3, found:	24.6891
Length   42/7, alignment 15/ 3, fail:	7.58337
Length   42/7, alignment 15/ 9, found:	24.6279
Length   42/7, alignment 15/ 9, fail:	7.04419
Length   42/7, alignment 15/15, found:	24.6317
Length   42/7, alignment 15/15, fail:	7.04065
Length   49/7, alignment  0/ 0, found:	23.2783
Length   49/7, alignment  0/ 0, fail:	8.32068
Length   49/7, alignment  0/ 3, found:	23.2783
Length   49/7, alignment  0/ 3, fail:	7.86096
Length   49/7, alignment  0/ 9, found:	23.8199
Length   49/7, alignment  0/ 9, fail:	8.40002
Length   49/7, alignment  0/15, found:	23.8151
Length   49/7, alignment  0/15, fail:	8.39636
Length   49/7, alignment  3/ 0, found:	23.7661
Length   49/7, alignment  3/ 0, fail:	7.58459
Length   49/7, alignment  3/ 3, found:	23.5485
Length   49/7, alignment  3/ 3, fail:	7.58472
Length   49/7, alignment  3/ 9, found:	25.7124
Length   49/7, alignment  3/ 9, fail:	8.125
Length   49/7, alignment  3/15, found:	25.7112
Length   49/7, alignment  3/15, fail:	7.85229
Length   49/7, alignment  9/ 0, found:	24.3285
Length   49/7, alignment  9/ 0, fail:	7.31201
Length   49/7, alignment  9/ 3, found:	24.2711
Length   49/7, alignment  9/ 3, fail:	6.77283
Length   49/7, alignment  9/ 9, found:	20.4812
Length   49/7, alignment  9/ 9, fail:	7.04297
Length   49/7, alignment  9/15, found:	24.6305
Length   49/7, alignment  9/15, fail:	7.03943
Length   49/7, alignment 15/ 0, found:	24.54
Length   49/7, alignment 15/ 0, fail:	7.32043
Length   49/7, alignment 15/ 3, found:	24.2722
Length   49/7, alignment 15/ 3, fail:	8.67151
Length   49/7, alignment 15/ 9, found:	24.6293
Length   49/7, alignment 15/ 9, fail:	7.86096
Length   49/7, alignment 15/15, found:	24.6317
Length   49/7, alignment 15/15, fail:	9.41724
Length   32/8, alignment  0/ 0, found:	23.2771
Length   32/8, alignment  0/ 0, fail:	6.77405
Length   32/8, alignment  0/ 3, found:	23.2783
Length   32/8, alignment  0/ 3, fail:	6.2312
Length   32/8, alignment  0/ 9, found:	23.8187
Length   32/8, alignment  0/ 9, fail:	7.31445
Length   32/8, alignment  0/15, found:	23.8187
Length   32/8, alignment  0/15, fail:	7.76807
Length   32/8, alignment  3/ 0, found:	23.5485
Length   32/8, alignment  3/ 0, fail:	6.23364
Length   32/8, alignment  3/ 3, found:	23.5474
Length   32/8, alignment  3/ 3, fail:	6.50391
Length   32/8, alignment  3/ 9, found:	25.6549
Length   32/8, alignment  3/ 9, fail:	6.77283
Length   32/8, alignment  3/15, found:	25.0927
Length   32/8, alignment  3/15, fail:	6.77173
Length   32/8, alignment  9/ 0, found:	23.2771
Length   32/8, alignment  9/ 0, fail:	6.23132
Length   32/8, alignment  9/ 3, found:	23.5485
Length   32/8, alignment  9/ 3, fail:	6.2301
Length   32/8, alignment  9/ 9, found:	25.6537
Length   32/8, alignment  9/ 9, fail:	6.50146
Length   32/8, alignment  9/15, found:	26.1636
Length   32/8, alignment  9/15, fail:	6.77161
Length   32/8, alignment 15/ 0, found:	23.2759
Length   32/8, alignment 15/ 0, fail:	6.22998
Length   32/8, alignment 15/ 3, found:	23.5497
Length   32/8, alignment 15/ 3, fail:	6.22888
Length   32/8, alignment 15/ 9, found:	25.7112
Length   32/8, alignment 15/ 9, fail:	6.76794
Length   32/8, alignment 15/15, found:	25.4263
Length   32/8, alignment 15/15, fail:	6.76917
Length   40/8, alignment  0/ 0, found:	23.2771
Length   40/8, alignment  0/ 0, fail:	6.77039
Length   40/8, alignment  0/ 3, found:	23.2783
Length   40/8, alignment  0/ 3, fail:	6.77283
Length   40/8, alignment  0/ 9, found:	23.8198
Length   40/8, alignment  0/ 9, fail:	7.31311
Length   40/8, alignment  0/15, found:	24.2942
Length   40/8, alignment  0/15, fail:	7.31323
Length   40/8, alignment  3/ 0, found:	23.2771
Length   40/8, alignment  3/ 0, fail:	6.2301
Length   40/8, alignment  3/ 3, found:	23.5485
Length   40/8, alignment  3/ 3, fail:	6.50024
Length   40/8, alignment  3/ 9, found:	24.6305
Length   40/8, alignment  3/ 9, fail:	7.04187
Length   40/8, alignment  3/15, found:	25.1219
Length   40/8, alignment  3/15, fail:	6.76917
Length   40/8, alignment  9/ 0, found:	23.2771
Length   40/8, alignment  9/ 0, fail:	7.31445
Length   40/8, alignment  9/ 3, found:	23.5485
Length   40/8, alignment  9/ 3, fail:	6.77649
Length   40/8, alignment  9/ 9, found:	25.7112
Length   40/8, alignment  9/ 9, fail:	8.46484
Length   40/8, alignment  9/15, found:	25.7124
Length   40/8, alignment  9/15, fail:	7.85242
Length   40/8, alignment 15/ 0, found:	24.0889
Length   40/8, alignment 15/ 0, fail:	7.31201
Length   40/8, alignment 15/ 3, found:	22.7576
Length   40/8, alignment 15/ 3, fail:	6.77405
Length   40/8, alignment 15/ 9, found:	25.3335
Length   40/8, alignment 15/ 9, fail:	7.85486
Length   40/8, alignment 15/15, found:	24.6281
Length   40/8, alignment 15/15, fail:	7.85486
Length   48/8, alignment  0/ 0, found:	23.2771
Length   48/8, alignment  0/ 0, fail:	6.77539
Length   48/8, alignment  0/ 3, found:	23.2734
Length   48/8, alignment  0/ 3, fail:	7.85852
Length   48/8, alignment  0/ 9, found:	24.2919
Length   48/8, alignment  0/ 9, fail:	8.3988
Length   48/8, alignment  0/15, found:	23.8174
Length   48/8, alignment  0/15, fail:	8.39758
Length   48/8, alignment  3/ 0, found:	23.2771
Length   48/8, alignment  3/ 0, fail:	7.31201
Length   48/8, alignment  3/ 3, found:	23.5474
Length   48/8, alignment  3/ 3, fail:	6.77173
Length   48/8, alignment  3/ 9, found:	24.8212
Length   48/8, alignment  3/ 9, fail:	7.85364
Length   48/8, alignment  3/15, found:	25.7112
Length   48/8, alignment  3/15, fail:	7.85107
Length   48/8, alignment  9/ 0, found:	23.8358
Length   48/8, alignment  9/ 0, fail:	6.50146
Length   48/8, alignment  9/ 3, found:	23.1169
Length   48/8, alignment  9/ 3, fail:	8.09204
Length   48/8, alignment  9/ 9, found:	24.6304
Length   48/8, alignment  9/ 9, fail:	7.04065
Length   48/8, alignment  9/15, found:	24.6304
Length   48/8, alignment  9/15, fail:	7.04175
Length   48/8, alignment 15/ 0, found:	23.8345
Length   48/8, alignment 15/ 0, fail:	6.50024
Length   48/8, alignment 15/ 3, found:	23.6121
Length   48/8, alignment 15/ 3, fail:	7.58459
Length   48/8, alignment 15/ 9, found:	24.6281
Length   48/8, alignment 15/ 9, fail:	8.12378
Length   48/8, alignment 15/15, found:	24.6305
Length   48/8, alignment 15/15, fail:	7.85242
Length   56/8, alignment  0/ 0, found:	23.2783
Length   56/8, alignment  0/ 0, fail:	7.85608
Length   56/8, alignment  0/ 3, found:	23.7576
Length   56/8, alignment  0/ 3, fail:	7.85718
Length   56/8, alignment  0/ 9, found:	23.8199
Length   56/8, alignment  0/ 9, fail:	8.39514
Length   56/8, alignment  0/15, found:	23.8175
Length   56/8, alignment  0/15, fail:	7.31201
Length   56/8, alignment  3/ 0, found:	23.8187
Length   56/8, alignment  3/ 0, fail:	6.76929
Length   56/8, alignment  3/ 3, found:	24.0472
Length   56/8, alignment  3/ 3, fail:	7.58337
Length   56/8, alignment  3/ 9, found:	24.6304
Length   56/8, alignment  3/ 9, fail:	7.85352
Length   56/8, alignment  3/15, found:	24.359
Length   56/8, alignment  3/15, fail:	7.8512
Length   56/8, alignment  9/ 0, found:	24.0913
Length   56/8, alignment  9/ 0, fail:	8.86829
Length   56/8, alignment  9/ 3, found:	25.0339
Length   56/8, alignment  9/ 3, fail:	8.66895
Length   56/8, alignment  9/ 9, found:	24.6292
Length   56/8, alignment  9/ 9, fail:	8.94043
Length   56/8, alignment  9/15, found:	24.6281
Length   56/8, alignment  9/15, fail:	7.85486
Length   56/8, alignment 15/ 0, found:	24.4728
Length   56/8, alignment 15/ 0, fail:	8.39636
Length   56/8, alignment 15/ 3, found:	24.2258
Length   56/8, alignment 15/ 3, fail:	8.66663
Length   56/8, alignment 15/ 9, found:	24.7588
Length   56/8, alignment 15/ 9, fail:	8.9342
Length   56/8, alignment 15/15, found:	24.7539
Length   56/8, alignment 15/15, fail:	7.85364
Length   36/9, alignment  0/ 0, found:	23.7661
Length   36/9, alignment  0/ 0, fail:	6.77283
Length   36/9, alignment  0/ 3, found:	23.2783
Length   36/9, alignment  0/ 3, fail:	6.23376
Length   36/9, alignment  0/ 9, found:	24.2771
Length   36/9, alignment  0/ 9, fail:	7.31689
Length   36/9, alignment  0/15, found:	24.3578
Length   36/9, alignment  0/15, fail:	6.77039
Length   36/9, alignment  3/ 0, found:	23.7466
Length   36/9, alignment  3/ 0, fail:	6.23132
Length   36/9, alignment  3/ 3, found:	23.5498
Length   36/9, alignment  3/ 3, fail:	6.50024
Length   36/9, alignment  3/ 9, found:	27.0621
Length   36/9, alignment  3/ 9, fail:	6.50146
Length   36/9, alignment  3/15, found:	26.4948
Length   36/9, alignment  3/15, fail:	6.77161
Length   36/9, alignment  9/ 0, found:	23.2783
Length   36/9, alignment  9/ 0, fail:	5.96106
Length   36/9, alignment  9/ 3, found:	23.5461
Length   36/9, alignment  9/ 3, fail:	6.50269
Length   36/9, alignment  9/ 9, found:	25.7112
Length   36/9, alignment  9/ 9, fail:	6.77039
Length   36/9, alignment  9/15, found:	26.6024
Length   36/9, alignment  9/15, fail:	6.76794
Length   36/9, alignment 15/ 0, found:	24.1023
Length   36/9, alignment 15/ 0, fail:	7.31323
Length   36/9, alignment 15/ 3, found:	24.2222
Length   36/9, alignment 15/ 3, fail:	7.58215
Length   36/9, alignment 15/ 9, found:	25.293
Length   36/9, alignment 15/ 9, fail:	7.85596
Length   36/9, alignment 15/15, found:	25.4128
Length   36/9, alignment 15/15, fail:	7.85486
Length   45/9, alignment  0/ 0, found:	23.2771
Length   45/9, alignment  0/ 0, fail:	6.77283
Length   45/9, alignment  0/ 3, found:	23.2795
Length   45/9, alignment  0/ 3, fail:	6.77283
Length   45/9, alignment  0/ 9, found:	24.0864
Length   45/9, alignment  0/ 9, fail:	7.31323
Length   45/9, alignment  0/15, found:	24.2954
Length   45/9, alignment  0/15, fail:	7.31201
Length   45/9, alignment  3/ 0, found:	23.2795
Length   45/9, alignment  3/ 0, fail:	7.58337
Length   45/9, alignment  3/ 3, found:	23.546
Length   45/9, alignment  3/ 3, fail:	7.58459
Length   45/9, alignment  3/ 9, found:	24.3616
Length   45/9, alignment  3/ 9, fail:	8.73254
Length   45/9, alignment  3/15, found:	24.3578
Length   45/9, alignment  3/15, fail:	7.85107
Length   45/9, alignment  9/ 0, found:	23.5497
Length   45/9, alignment  9/ 0, fail:	6.49902
Length   45/9, alignment  9/ 3, found:	23.5486
Length   45/9, alignment  9/ 3, fail:	7.58093
Length   45/9, alignment  9/ 9, found:	26.1268
Length   45/9, alignment  9/ 9, fail:	7.85364
Length   45/9, alignment  9/15, found:	25.7136
Length   45/9, alignment  9/15, fail:	7.85229
Length   45/9, alignment 15/ 0, found:	24.0901
Length   45/9, alignment 15/ 0, fail:	7.31201
Length   45/9, alignment 15/ 3, found:	24.2698
Length   45/9, alignment 15/ 3, fail:	6.77161
Length   45/9, alignment 15/ 9, found:	25.1145
Length   45/9, alignment 15/ 9, fail:	7.85229
Length   45/9, alignment 15/15, found:	20.4933
Length   45/9, alignment 15/15, fail:	7.03931
Length   54/9, alignment  0/ 0, found:	23.2783
Length   54/9, alignment  0/ 0, fail:	7.85596
Length   54/9, alignment  0/ 3, found:	23.2783
Length   54/9, alignment  0/ 3, fail:	7.85486
Length   54/9, alignment  0/ 9, found:	24.3456
Length   54/9, alignment  0/ 9, fail:	8.39771
Length   54/9, alignment  0/15, found:	23.9275
Length   54/9, alignment  0/15, fail:	8.39636
Length   54/9, alignment  3/ 0, found:	23.2771
Length   54/9, alignment  3/ 0, fail:	7.31201
