                       	strsep
Length   30/6, alignment  9/ 0, found:	23.5127
Length   30/6, alignment  9/ 0, fail:	6.48938
Length   30/6, alignment  9/ 3, found:	23.5992
Length   30/6, alignment  9/ 3, fail:	6.49194
Length   30/6, alignment  9/ 9, found:	22.973
Length   30/6, alignment  9/ 9, fail:	6.48828
Length   30/6, alignment  9/15, found:	23.7811
Length   30/6, alignment  9/15, fail:	7.38672
Length   30/6, alignment 15/ 0, found:	22.9718
Length   30/6, alignment 15/ 0, fail:	6.22327
Length   30/6, alignment 15/ 3, found:	17.2612
Length   30/6, alignment 15/ 3, fail:	6.49194
Length   30/6, alignment 15/ 9, found:	16.7412
Length   30/6, alignment 15/ 9, fail:	6.48816
Length   30/6, alignment 15/15, found:	17.99
Length   30/6, alignment 15/15, fail:	6.2196
Length   36/6, alignment  0/ 0, found:	23.7593
Length   36/6, alignment  0/ 0, fail:	6.76404
Length   36/6, alignment  0/ 3, found:	23.6165
Length   36/6, alignment  0/ 3, fail:	6.4967
Length   36/6, alignment  0/ 9, found:	22.9742
Length   36/6, alignment  0/ 9, fail:	5.95105
Length   36/6, alignment  0/15, found:	16.22
Length   36/6, alignment  0/15, fail:	6.49683
Length   36/6, alignment  3/ 0, found:	23.7494
Length   36/6, alignment  3/ 0, fail:	6.22095
Length   36/6, alignment  3/ 3, found:	16.9609
Length   36/6, alignment  3/ 3, fail:	5.94861
Length   36/6, alignment  3/ 9, found:	16.6948
Length   36/6, alignment  3/ 9, fail:	5.94873
Length   36/6, alignment  3/15, found:	15.9502
Length   36/6, alignment  3/15, fail:	6.21838
Length   36/6, alignment  9/ 0, found:	23.0171
Length   36/6, alignment  9/ 0, fail:	5.67883
Length   36/6, alignment  9/ 3, found:	17.4333
Length   36/6, alignment  9/ 3, fail:	5.94873
Length   36/6, alignment  9/ 9, found:	16.9597
Length   36/6, alignment  9/ 9, fail:	6.50281
Length   36/6, alignment  9/15, found:	16.8047
Length   36/6, alignment  9/15, fail:	6.49194
Length   36/6, alignment 15/ 0, found:	16.6619
Length   36/6, alignment 15/ 0, fail:	7.30847
Length   36/6, alignment 15/ 3, found:	16.2236
Length   36/6, alignment 15/ 3, fail:	7.57471
Length   36/6, alignment 15/ 9, found:	17.4736
Length   36/6, alignment 15/ 9, fail:	7.57349
Length   36/6, alignment 15/15, found:	17.1685
Length   36/6, alignment 15/15, fail:	8.2876
Length   42/6, alignment  0/ 0, found:	22.9756
Length   42/6, alignment  0/ 0, fail:	5.95105
Length   42/6, alignment  0/ 3, found:	22.973
Length   42/6, alignment  0/ 3, fail:	5.95105
Length   42/6, alignment  0/ 9, found:	23.0695
Length   42/6, alignment  0/ 9, fail:	7.80542
Length   42/6, alignment  0/15, found:	16.762
Length   42/6, alignment  0/15, fail:	7.03149
Length   42/6, alignment  3/ 0, found:	23.6311
Length   42/6, alignment  3/ 0, fail:	5.95349
Length   42/6, alignment  3/ 3, found:	16.0833
Length   42/6, alignment  3/ 3, fail:	5.95349
Length   42/6, alignment  3/ 9, found:	16.0173
Length   42/6, alignment  3/ 9, fail:	6.48828
Length   42/6, alignment  3/15, found:	11.7753
Length   42/6, alignment  3/15, fail:	7.8811
Length   42/6, alignment  9/ 0, found:	23.515
Length   42/6, alignment  9/ 0, fail:	8.23999
Length   42/6, alignment  9/ 3, found:	23.1086
Length   42/6, alignment  9/ 3, fail:	7.57458
Length   42/6, alignment  9/ 9, found:	23.1085
Length   42/6, alignment  9/ 9, fail:	7.57227
Length   42/6, alignment  9/15, found:	23.6969
Length   42/6, alignment  9/15, fail:	7.59668
Length   42/6, alignment 15/ 0, found:	16.2029
Length   42/6, alignment 15/ 0, fail:	7.30249
Length   42/6, alignment 15/ 3, found:	16.9316
Length   42/6, alignment 15/ 3, fail:	7.57593
Length   42/6, alignment 15/ 9, found:	16.2186
Length   42/6, alignment 15/ 9, fail:	7.57214
Length   42/6, alignment 15/15, found:	17.0305
Length   42/6, alignment 15/15, fail:	7.03149
Length   28/7, alignment  0/ 0, found:	22.6117
Length   28/7, alignment  0/ 0, fail:	5.68262
Length   28/7, alignment  0/ 3, found:	22.5348
Length   28/7, alignment  0/ 3, fail:	5.4115
Length   28/7, alignment  0/ 9, found:	21.4874
Length   28/7, alignment  0/ 9, fail:	5.95227
Length   28/7, alignment  0/15, found:	21.3483
Length   28/7, alignment  0/15, fail:	5.94751
Length   28/7, alignment  3/ 0, found:	23.6688
Length   28/7, alignment  3/ 0, fail:	5.14661
Length   28/7, alignment  3/ 3, found:	16.9622
Length   28/7, alignment  3/ 3, fail:	5.4165
Length   28/7, alignment  3/ 9, found:	16.7131
Length   28/7, alignment  3/ 9, fail:	5.41516
Length   28/7, alignment  3/15, found:	16.6252
Length   28/7, alignment  3/15, fail:	5.41028
Length   28/7, alignment  9/ 0, found:	22.9731
Length   28/7, alignment  9/ 0, fail:	6.2196
Length   28/7, alignment  9/ 3, found:	18.6359
Length   28/7, alignment  9/ 3, fail:	6.49304
Length   28/7, alignment  9/ 9, found:	23.7825
Length   28/7, alignment  9/ 9, fail:	6.87036
Length   28/7, alignment  9/15, found:	23.8458
Length   28/7, alignment  9/15, fail:	6.4895
Length   28/7, alignment 15/ 0, found:	22.9865
Length   28/7, alignment 15/ 0, fail:	6.21973
Length   28/7, alignment 15/ 3, found:	20.9454
Length   28/7, alignment 15/ 3, fail:	6.48938
Length   28/7, alignment 15/ 9, found:	16.0833
Length   28/7, alignment 15/ 9, fail:	6.49072
Length   28/7, alignment 15/15, found:	16.6741
Length   28/7, alignment 15/15, fail:	6.48938
Length   35/7, alignment  0/ 0, found:	23.2441
Length   35/7, alignment  0/ 0, fail:	5.95227
Length   35/7, alignment  0/ 3, found:	22.9694
Length   35/7, alignment  0/ 3, fail:	5.95105
Length   35/7, alignment  0/ 9, found:	17.6372
Length   35/7, alignment  0/ 9, fail:	7.03394
Length   35/7, alignment  0/15, found:	16.4885
Length   35/7, alignment  0/15, fail:	7.64429
Length   35/7, alignment  3/ 0, found:	22.973
Length   35/7, alignment  3/ 0, fail:	6.21973
Length   35/7, alignment  3/ 3, found:	15.8158
Length   35/7, alignment  3/ 3, fail:	5.94873
Length   35/7, alignment  3/ 9, found:	16.0857
Length   35/7, alignment  3/ 9, fail:	6.22205
Length   35/7, alignment  3/15, found:	16.9524
Length   35/7, alignment  3/15, fail:	6.49194
Length   35/7, alignment  9/ 0, found:	23.7115
Length   35/7, alignment  9/ 0, fail:	6.21973
Length   35/7, alignment  9/ 3, found:	16.9622
Length   35/7, alignment  9/ 3, fail:	6.49182
Length   35/7, alignment  9/ 9, found:	15.9476
Length   35/7, alignment  9/ 9, fail:	6.4895
Length   35/7, alignment  9/15, found:	15.949
Length   35/7, alignment  9/15, fail:	7.22058
Length   35/7, alignment 15/ 0, found:	23.7837
Length   35/7, alignment 15/ 0, fail:	6.49072
Length   35/7, alignment 15/ 3, found:	23.1866
Length   35/7, alignment 15/ 3, fail:	6.76416
Length   35/7, alignment 15/ 9, found:	17.4358
Length   35/7, alignment 15/ 9, fail:	7.03394
Length   35/7, alignment 15/15, found:	24.3243
Length   35/7, alignment 15/15, fail:	7.03149
Length   42/7, alignment  0/ 0, found:	23.99
Length   42/7, alignment  0/ 0, fail:	5.95227
Length   42/7, alignment  0/ 3, found:	23.7263
Length   42/7, alignment  0/ 3, fail:	5.95105
Length   42/7, alignment  0/ 9, found:	16.3542
Length   42/7, alignment  0/ 9, fail:	6.49072
Length   42/7, alignment  0/15, found:	16.4897
Length   42/7, alignment  0/15, fail:	7.03015
Length   42/7, alignment  3/ 0, found:	23.6921
Length   42/7, alignment  3/ 0, fail:	6.22205
Length   42/7, alignment  3/ 3, found:	16.6239
Length   42/7, alignment  3/ 3, fail:	6.76904
Length   42/7, alignment  3/ 9, found:	15.9514
Length   42/7, alignment  3/ 9, fail:	6.49182
Length   42/7, alignment  3/15, found:	15.9489
Length   42/7, alignment  3/15, fail:	6.21973
Length   42/7, alignment  9/ 0, found:	22.9706
Length   42/7, alignment  9/ 0, fail:	7.30249
Length   42/7, alignment  9/ 3, found:	17.1135
Length   42/7, alignment  9/ 3, fail:	7.57349
Length   42/7, alignment  9/ 9, found:	15.949
Length   42/7, alignment  9/ 9, fail:	7.57471
Length   42/7, alignment  9/15, found:	23.7848
Length   42/7, alignment  9/15, fail:	7.57227
Length   42/7, alignment 15/ 0, found:	23.7837
Length   42/7, alignment 15/ 0, fail:	7.30127
Length   42/7, alignment 15/ 3, found:	21.0187
Length   42/7, alignment 15/ 3, fail:	6.76282
Length   42/7, alignment 15/ 9, found:	17.2979
Length   42/7, alignment 15/ 9, fail:	7.67236
Length   42/7, alignment 15/15, found:	17.2991
Length   42/7, alignment 15/15, fail:	7.57349
Length   49/7, alignment  0/ 0, found:	22.9719
Length   49/7, alignment  0/ 0, fail:	7.84814
Length   49/7, alignment  0/ 3, found:	23.8348
Length   49/7, alignment  0/ 3, fail:	7.57837
Length   49/7, alignment  0/ 9, found:	16.2212
Length   49/7, alignment  0/ 9, fail:	8.11548
Length   49/7, alignment  0/15, found:	23.0865
Length   49/7, alignment  0/15, fail:	8.11426
Length   49/7, alignment  3/ 0, found:	22.9731
Length   49/7, alignment  3/ 0, fail:	7.29993
Length   49/7, alignment  3/ 3, found:	22.9744
Length   49/7, alignment  3/ 3, fail:	8.51831
Length   49/7, alignment  3/ 9, found:	23.7825
Length   49/7, alignment  3/ 9, fail:	8.25952
Length   49/7, alignment  3/15, found:	23.7848
Length   49/7, alignment  3/15, fail:	7.56982
Length   49/7, alignment  9/ 0, found:	23.7825
Length   49/7, alignment  9/ 0, fail:	7.30115
Length   49/7, alignment  9/ 3, found:	23.0635
Length   49/7, alignment  9/ 3, fail:	6.7616
Length   49/7, alignment  9/ 9, found:	17.3015
Length   49/7, alignment  9/ 9, fail:	7.03259
Length   49/7, alignment  9/15, found:	17.9741
Length   49/7, alignment  9/15, fail:	7.57214
Length   49/7, alignment 15/ 0, found:	16.082
Length   49/7, alignment 15/ 0, fail:	8.3877
Length   49/7, alignment 15/ 3, found:	16.22
Length   49/7, alignment 15/ 3, fail:	8.65625
Length   49/7, alignment 15/ 9, found:	17.9302
Length   49/7, alignment 15/ 9, fail:	8.93103
Length   49/7, alignment 15/15, found:	16.8938
Length   49/7, alignment 15/15, fail:	9.6084
Length   32/8, alignment  0/ 0, found:	22.9755
Length   32/8, alignment  0/ 0, fail:	6.76416
Length   32/8, alignment  0/ 3, found:	22.9755
Length   32/8, alignment  0/ 3, fail:	6.49316
Length   32/8, alignment  0/ 9, found:	20.0653
Length   32/8, alignment  0/ 9, fail:	7.03381
Length   32/8, alignment  0/15, found:	16.7595
Length   32/8, alignment  0/15, fail:	6.4895
Length   32/8, alignment  3/ 0, found:	16.9158
Length   32/8, alignment  3/ 0, fail:	5.95227
Length   32/8, alignment  3/ 3, found:	16.0186
Length   32/8, alignment  3/ 3, fail:	5.95117
Length   32/8, alignment  3/ 9, found:	11.6287
Length   32/8, alignment  3/ 9, fail:	6.4906
Length   32/8, alignment  3/15, found:	11.8204
Length   32/8, alignment  3/15, fail:	6.49182
Length   32/8, alignment  9/ 0, found:	17.5604
Length   32/8, alignment  9/ 0, fail:	5.95227
Length   32/8, alignment  9/ 3, found:	17.4199
Length   32/8, alignment  9/ 3, fail:	5.95239
Length   32/8, alignment  9/ 9, found:	22.702
Length   32/8, alignment  9/ 9, fail:	6.49194
Length   32/8, alignment  9/15, found:	22.7008
Length   32/8, alignment  9/15, fail:	6.75928
Length   32/8, alignment 15/ 0, found:	21.0675
Length   32/8, alignment 15/ 0, fail:	6.49182
Length   32/8, alignment 15/ 3, found:	15.949
Length   32/8, alignment 15/ 3, fail:	6.49194
Length   32/8, alignment 15/ 9, found:	17.2905
Length   32/8, alignment 15/ 9, fail:	6.49304
Length   32/8, alignment 15/15, found:	15.949
Length   32/8, alignment 15/15, fail:	6.49072
Length   40/8, alignment  0/ 0, found:	22.973
Length   40/8, alignment  0/ 0, fail:	5.95117
Length   40/8, alignment  0/ 3, found:	23.8043
Length   40/8, alignment  0/ 3, fail:	6.49316
Length   40/8, alignment  0/ 9, found:	17.1099
Length   40/8, alignment  0/ 9, fail:	7.03516
Length   40/8, alignment  0/15, found:	16.0831
Length   40/8, alignment  0/15, fail:	7.02893
Length   40/8, alignment  3/ 0, found:	15.9539
Length   40/8, alignment  3/ 0, fail:	6.49194
Length   40/8, alignment  3/ 3, found:	16.9609
Length   40/8, alignment  3/ 3, fail:	5.95471
Length   40/8, alignment  3/ 9, found:	20.2582
Length   40/8, alignment  3/ 9, fail:	6.76038
Length   40/8, alignment  3/15, found:	18.6235
Length   40/8, alignment  3/15, fail:	6.49182
Length   40/8, alignment  9/ 0, found:	17.1282
Length   40/8, alignment  9/ 0, fail:	7.57458
Length   40/8, alignment  9/ 3, found:	16.9622
Length   40/8, alignment  9/ 3, fail:	7.57715
Length   40/8, alignment  9/ 9, found:	16.7607
Length   40/8, alignment  9/ 9, fail:	8.21924
Length   40/8, alignment  9/15, found:	23.7825
Length   40/8, alignment  9/15, fail:	7.57349
Length   40/8, alignment 15/ 0, found:	24.4073
Length   40/8, alignment 15/ 0, fail:	6.49194
Length   40/8, alignment 15/ 3, found:	21.0052
Length   40/8, alignment 15/ 3, fail:	6.76416
Length   40/8, alignment 15/ 9, found:	20.2715
Length   40/8, alignment 15/ 9, fail:	8.07642
Length   40/8, alignment 15/15, found:	24.3257
Length   40/8, alignment 15/15, fail:	7.03271
Length   48/8, alignment  0/ 0, found:	23.6786
Length   48/8, alignment  0/ 0, fail:	6.7666
Length   48/8, alignment  0/ 3, found:	22.9718
Length   48/8, alignment  0/ 3, fail:	7.57593
Length   48/8, alignment  0/ 9, found:	16.4934
Length   48/8, alignment  0/ 9, fail:	9.11279
Length   48/8, alignment  0/15, found:	16.4946
Length   48/8, alignment  0/15, fail:	7.03271
Length   48/8, alignment  3/ 0, found:	18.6003
Length   48/8, alignment  3/ 0, fail:	7.57349
Length   48/8, alignment  3/ 3, found:	16.0149
Length   48/8, alignment  3/ 3, fail:	6.76172
Length   48/8, alignment  3/ 9, found:	16.6716
Length   48/8, alignment  3/ 9, fail:	7.8396
Length   48/8, alignment  3/15, found:	17.0305
Length   48/8, alignment  3/15, fail:	8.74414
Length   48/8, alignment  9/ 0, found:	24.0521
Length   48/8, alignment  9/ 0, fail:	6.75916
Length   48/8, alignment  9/ 3, found:	16.2224
Length   48/8, alignment  9/ 3, fail:	6.83008
Length   48/8, alignment  9/ 9, found:	16.895
Length   48/8, alignment  9/ 9, fail:	7.03027
Length   48/8, alignment  9/15, found:	16.8926
Length   48/8, alignment  9/15, fail:	7.03015
Length   48/8, alignment 15/ 0, found:	17.5652
Length   48/8, alignment 15/ 0, fail:	6.7616
Length   48/8, alignment 15/ 3, found:	16.22
Length   48/8, alignment 15/ 3, fail:	7.40381
Length   48/8, alignment 15/ 9, found:	24.3256
Length   48/8, alignment 15/ 9, fail:	7.5697
Length   48/8, alignment 15/15, found:	24.3245
Length   48/8, alignment 15/15, fail:	7.57349
Length   56/8, alignment  0/ 0, found:	23.8959
Length   56/8, alignment  0/ 0, fail:	6.76404
Length   56/8, alignment  0/ 3, found:	22.9731
Length   56/8, alignment  0/ 3, fail:	8.00183
Length   56/8, alignment  0/ 9, found:	23.7848
Length   56/8, alignment  0/ 9, fail:	7.03638
Length   56/8, alignment  0/15, found:	23.7836
Length   56/8, alignment  0/15, fail:	7.03149
Length   56/8, alignment  3/ 0, found:	22.0221
Length   56/8, alignment  3/ 0, fail:	6.75928
Length   56/8, alignment  3/ 3, found:	15.418
Length   56/8, alignment  3/ 3, fail:	7.38171
Length   56/8, alignment  3/ 9, found:	16.6251
Length   56/8, alignment  3/ 9, fail:	7.03149
Length   56/8, alignment  3/15, found:	16.5581
Length   56/8, alignment  3/15, fail:	7.03149
Length   56/8, alignment  9/ 0, found:	16.3994
Length   56/8, alignment  9/ 0, fail:	7.57581
Length   56/8, alignment  9/ 3, found:	17.2332
Length   56/8, alignment  9/ 3, fail:	7.57458
Length   56/8, alignment  9/ 9, found:	17.2991
Length   56/8, alignment  9/ 9, fail:	8.4939
Length   56/8, alignment  9/15, found:	17.2991
Length   56/8, alignment  9/15, fail:	7.84326
Length   56/8, alignment 15/ 0, found:	16.0856
Length   56/8, alignment 15/ 0, fail:	7.30237
Length   56/8, alignment 15/ 3, found:	16.22
Length   56/8, alignment 15/ 3, fail:	8.65747
Length   56/8, alignment 15/ 9, found:	18.1279
Length   56/8, alignment 15/ 9, fail:	8.92114
Length   56/8, alignment 15/15, found:	18.1316
Length   56/8, alignment 15/15, fail:	8.65381
Length   36/9, alignment  0/ 0, found:	22.9742
Length   36/9, alignment  0/ 0, fail:	6.76172
Length   36/9, alignment  0/ 3, found:	22.9742
Length   36/9, alignment  0/ 3, fail:	6.49426
Length   36/9, alignment  0/ 9, found:	24.9128
Length   36/9, alignment  0/ 9, fail:	6.49438
Length   36/9, alignment  0/15, found:	24.455
Length   36/9, alignment  0/15, fail:	6.49194
Length   36/9, alignment  3/ 0, found:	22.973
Length   36/9, alignment  3/ 0, fail:	5.67896
Length   36/9, alignment  3/ 3, found:	22.9718
Length   36/9, alignment  3/ 3, fail:	5.95117
Length   36/9, alignment  3/ 9, found:	20.335
Length   36/9, alignment  3/ 9, fail:	6.22095
Length   36/9, alignment  3/15, found:	15.9478
Length   36/9, alignment  3/15, fail:	6.82507
Length   36/9, alignment  9/ 0, found:	22.9731
Length   36/9, alignment  9/ 0, fail:	5.68005
Length   36/9, alignment  9/ 3, found:	15.9062
Length   36/9, alignment  9/ 3, fail:	6.49194
Length   36/9, alignment  9/ 9, found:	16.0844
Length   36/9, alignment  9/ 9, fail:	6.48828
Length   36/9, alignment  9/15, found:	16.8987
Length   36/9, alignment  9/15, fail:	6.4895
Length   36/9, alignment 15/ 0, found:	16.4908
Length   36/9, alignment 15/ 0, fail:	7.94458
Length   36/9, alignment 15/ 3, found:	24.0559
Length   36/9, alignment 15/ 3, fail:	6.76172
Length   36/9, alignment 15/ 9, found:	20.2629
Length   36/9, alignment 15/ 9, fail:	7.03259
Length   36/9, alignment 15/15, found:	21.0321
Length   36/9, alignment 15/15, fail:	7.57349
Length   45/9, alignment  0/ 0, found:	22.9718
Length   45/9, alignment  0/ 0, fail:	7.42578
Length   45/9, alignment  0/ 3, found:	22.9731
Length   45/9, alignment  0/ 3, fail:	6.7616
Length   45/9, alignment  0/ 9, found:	23.7825
Length   45/9, alignment  0/ 9, fail:	7.03271
Length   45/9, alignment  0/15, found:	23.537
Length   45/9, alignment  0/15, fail:	7.03271
Length   45/9, alignment  3/ 0, found:	22.9718
Length   45/9, alignment  3/ 0, fail:	7.40137
Length   45/9, alignment  3/ 3, found:	15.8831
Length   45/9, alignment  3/ 3, fail:	6.76172
Length   45/9, alignment  3/ 9, found:	16.0819
Length   45/9, alignment  3/ 9, fail:	7.03149
Length   45/9, alignment  3/15, found:	16.0845
Length   45/9, alignment  3/15, fail:	7.56982
Length   45/9, alignment  9/ 0, found:	23.9728
Length   45/9, alignment  9/ 0, fail:	7.30493
Length   45/9, alignment  9/ 3, found:	18.0706
Length   45/9, alignment  9/ 3, fail:	7.57227
Length   45/9, alignment  9/ 9, found:	17.0305
Length   45/9, alignment  9/ 9, fail:	7.56982
Length   45/9, alignment  9/15, found:	16.6252
Length   45/9, alignment  9/15, fail:	7.56982
Length   45/9, alignment 15/ 0, found:	16.2188
Length   45/9, alignment 15/ 0, fail:	7.96045
Length   45/9, alignment 15/ 3, found:	24.0533
Length   45/9, alignment 15/ 3, fail:	6.7605
Length   45/9, alignment 15/ 9, found:	18.4734
Length   45/9, alignment 15/ 9, fail:	7.03149
Length   45/9, alignment 15/15, found:	17.2991
Length   45/9, alignment 15/15, fail:	7.03271
Length   54/9, alignment  0/ 0, found:	22.9755
Length   54/9, alignment  0/ 0, fail:	6.76294
Length   54/9, alignment  0/ 3, found:	23.9326
Length   54/9, alignment  0/ 3, fail:	6.49426
Length   54/9, alignment  0/ 9, found:	17.3613
Length   54/9, alignment  0/ 9, fail:	7.03259
Length   54/9, alignment  0/15, found:	16.762
Length   54/9, alignment  0/15, fail:	7.02905
Length   54/9, alignment  3/ 0, found:	22.9718
Length   54/9, alignment  3/ 0, fail:	6.49194
