                       	strsep
Length   30/6, alignment  9/ 0, found:	17.9419
Length   30/6, alignment  9/ 0, fail:	16.5991
Length   30/6, alignment  9/ 3, found:	17.9382
Length   30/6, alignment  9/ 3, fail:	16.6101
Length   30/6, alignment  9/ 9, found:	17.9419
Length   30/6, alignment  9/ 9, fail:	16.5991
Length   30/6, alignment  9/15, found:	17.9419
Length   30/6, alignment  9/15, fail:	16.4844
Length   30/6, alignment 15/ 0, found:	17.937
Length   30/6, alignment 15/ 0, fail:	16.5894
Length   30/6, alignment 15/ 3, found:	17.9419
Length   30/6, alignment 15/ 3, fail:	16.6785
Length   30/6, alignment 15/ 9, found:	17.9431
Length   30/6, alignment 15/ 9, fail:	16.6089
Length   30/6, alignment 15/15, found:	17.9419
Length   30/6, alignment 15/15, fail:	16.3953
Length   36/6, alignment  0/ 0, found:	17.937
Length   36/6, alignment  0/ 0, fail:	16.3916
Length   36/6, alignment  0/ 3, found:	17.9419
Length   36/6, alignment  0/ 3, fail:	16.5686
Length   36/6, alignment  0/ 9, found:	17.9456
Length   36/6, alignment  0/ 9, fail:	16.6101
Length   36/6, alignment  0/15, found:	17.9382
Length   36/6, alignment  0/15, fail:	16.5979
Length   36/6, alignment  3/ 0, found:	17.9419
Length   36/6, alignment  3/ 0, fail:	16.4453
Length   36/6, alignment  3/ 3, found:	17.9419
Length   36/6, alignment  3/ 3, fail:	16.4539
Length   36/6, alignment  3/ 9, found:	17.9456
Length   36/6, alignment  3/ 9, fail:	16.3708
Length   36/6, alignment  3/15, found:	17.9395
Length   36/6, alignment  3/15, fail:	16.6113
Length   36/6, alignment  9/ 0, found:	17.9419
Length   36/6, alignment  9/ 0, fail:	16.5906
Length   36/6, alignment  9/ 3, found:	17.9395
Length   36/6, alignment  9/ 3, fail:	16.6113
Length   36/6, alignment  9/ 9, found:	17.9407
Length   36/6, alignment  9/ 9, fail:	16.6064
Length   36/6, alignment  9/15, found:	17.9443
Length   36/6, alignment  9/15, fail:	16.7944
Length   36/6, alignment 15/ 0, found:	18.3215
Length   36/6, alignment 15/ 0, fail:	16.9128
Length   36/6, alignment 15/ 3, found:	18.313
Length   36/6, alignment 15/ 3, fail:	16.9556
Length   36/6, alignment 15/ 9, found:	18.3069
Length   36/6, alignment 15/ 9, fail:	16.9202
Length   36/6, alignment 15/15, found:	18.313
Length   36/6, alignment 15/15, fail:	16.908
Length   42/6, alignment  0/ 0, found:	17.9492
Length   42/6, alignment  0/ 0, fail:	16.4441
Length   42/6, alignment  0/ 3, found:	17.9431
Length   42/6, alignment  0/ 3, fail:	16.6138
Length   42/6, alignment  0/ 9, found:	17.937
Length   42/6, alignment  0/ 9, fail:	16.6113
Length   42/6, alignment  0/15, found:	17.9407
Length   42/6, alignment  0/15, fail:	16.4001
Length   42/6, alignment  3/ 0, found:	17.9407
Length   42/6, alignment  3/ 0, fail:	16.3733
Length   42/6, alignment  3/ 3, found:	17.9382
Length   42/6, alignment  3/ 3, fail:	16.6101
Length   42/6, alignment  3/ 9, found:	17.9407
Length   42/6, alignment  3/ 9, fail:	16.6101
Length   42/6, alignment  3/15, found:	17.9419
Length   42/6, alignment  3/15, fail:	16.6077
Length   42/6, alignment  9/ 0, found:	17.9443
Length   42/6, alignment  9/ 0, fail:	16.9226
Length   42/6, alignment  9/ 3, found:	18.1104
Length   42/6, alignment  9/ 3, fail:	16.853
Length   42/6, alignment  9/ 9, found:	17.9443
Length   42/6, alignment  9/ 9, fail:	16.7603
Length   42/6, alignment  9/15, found:	17.9468
Length   42/6, alignment  9/15, fail:	16.6785
Length   42/6, alignment 15/ 0, found:	18.3105
Length   42/6, alignment 15/ 0, fail:	16.5735
Length   42/6, alignment 15/ 3, found:	18.3069
Length   42/6, alignment 15/ 3, fail:	16.8591
Length   42/6, alignment 15/ 9, found:	18.3105
Length   42/6, alignment 15/ 9, fail:	16.6052
Length   42/6, alignment 15/15, found:	18.3093
Length   42/6, alignment 15/15, fail:	16.7407
Length   28/7, alignment  0/ 0, found:	17.6074
Length   28/7, alignment  0/ 0, fail:	16.001
Length   28/7, alignment  0/ 3, found:	17.6013
Length   28/7, alignment  0/ 3, fail:	15.9387
Length   28/7, alignment  0/ 9, found:	17.5977
Length   28/7, alignment  0/ 9, fail:	15.9351
Length   28/7, alignment  0/15, found:	17.5989
Length   28/7, alignment  0/15, fail:	16.0095
Length   28/7, alignment  3/ 0, found:	18.3093
Length   28/7, alignment  3/ 0, fail:	15.9412
Length   28/7, alignment  3/ 3, found:	18.2825
Length   28/7, alignment  3/ 3, fail:	15.9399
Length   28/7, alignment  3/ 9, found:	18.302
Length   28/7, alignment  3/ 9, fail:	15.9375
Length   28/7, alignment  3/15, found:	18.3032
Length   28/7, alignment  3/15, fail:	16.2646
Length   28/7, alignment  9/ 0, found:	18.2996
Length   28/7, alignment  9/ 0, fail:	16.3928
Length   28/7, alignment  9/ 3, found:	18.3081
Length   28/7, alignment  9/ 3, fail:	16.4404
Length   28/7, alignment  9/ 9, found:	18.291
Length   28/7, alignment  9/ 9, fail:	16.7175
Length   28/7, alignment  9/15, found:	18.9392
Length   28/7, alignment  9/15, fail:	16.3855
Length   28/7, alignment 15/ 0, found:	18.3154
Length   28/7, alignment 15/ 0, fail:	16.3843
Length   28/7, alignment 15/ 3, found:	18.3081
Length   28/7, alignment 15/ 3, fail:	16.3562
Length   28/7, alignment 15/ 9, found:	18.2996
Length   28/7, alignment 15/ 9, fail:	16.3843
Length   28/7, alignment 15/15, found:	18.3057
Length   28/7, alignment 15/15, fail:	16.3843
Length   35/7, alignment  0/ 0, found:	18.3069
Length   35/7, alignment  0/ 0, fail:	16.4355
Length   35/7, alignment  0/ 3, found:	18.3008
Length   35/7, alignment  0/ 3, fail:	16.3965
Length   35/7, alignment  0/ 9, found:	18.3008
Length   35/7, alignment  0/ 9, fail:	16.3672
Length   35/7, alignment  0/15, found:	18.3008
Length   35/7, alignment  0/15, fail:	16.7285
Length   35/7, alignment  3/ 0, found:	18.3069
Length   35/7, alignment  3/ 0, fail:	16.3806
Length   35/7, alignment  3/ 3, found:	18.5925
Length   35/7, alignment  3/ 3, fail:	16.3318
Length   35/7, alignment  3/ 9, found:	18.2861
Length   35/7, alignment  3/ 9, fail:	16.3245
Length   35/7, alignment  3/15, found:	18.2996
Length   35/7, alignment  3/15, fail:	16.3843
Length   35/7, alignment  9/ 0, found:	18.3167
Length   35/7, alignment  9/ 0, fail:	16.3843
Length   35/7, alignment  9/ 3, found:	18.3069
Length   35/7, alignment  9/ 3, fail:	16.3843
Length   35/7, alignment  9/ 9, found:	18.3118
Length   35/7, alignment  9/ 9, fail:	16.4404
Length   35/7, alignment  9/15, found:	18.2935
Length   35/7, alignment  9/15, fail:	16.3892
Length   35/7, alignment 15/ 0, found:	18.4729
Length   35/7, alignment 15/ 0, fail:	16.687
Length   35/7, alignment 15/ 3, found:	18.4692
Length   35/7, alignment 15/ 3, fail:	16.72
Length   35/7, alignment 15/ 9, found:	18.4656
Length   35/7, alignment 15/ 9, fail:	16.5723
Length   35/7, alignment 15/15, found:	18.4644
Length   35/7, alignment 15/15, fail:	16.7468
Length   42/7, alignment  0/ 0, found:	18.3228
Length   42/7, alignment  0/ 0, fail:	16.4221
Length   42/7, alignment  0/ 3, found:	18.3093
Length   42/7, alignment  0/ 3, fail:	16.3757
Length   42/7, alignment  0/ 9, found:	18.2947
Length   42/7, alignment  0/ 9, fail:	16.427
Length   42/7, alignment  0/15, found:	18.7158
Length   42/7, alignment  0/15, fail:	16.4258
Length   42/7, alignment  3/ 0, found:	18.2837
Length   42/7, alignment  3/ 0, fail:	16.3684
Length   42/7, alignment  3/ 3, found:	18.3057
Length   42/7, alignment  3/ 3, fail:	16.3855
Length   42/7, alignment  3/ 9, found:	18.3191
Length   42/7, alignment  3/ 9, fail:	16.4111
Length   42/7, alignment  3/15, found:	18.3179
Length   42/7, alignment  3/15, fail:	16.3843
Length   42/7, alignment  9/ 0, found:	18.2996
Length   42/7, alignment  9/ 0, fail:	16.6553
Length   42/7, alignment  9/ 3, found:	18.2947
Length   42/7, alignment  9/ 3, fail:	16.6162
Length   42/7, alignment  9/ 9, found:	18.291
Length   42/7, alignment  9/ 9, fail:	16.6772
Length   42/7, alignment  9/15, found:	18.2837
Length   42/7, alignment  9/15, fail:	16.7371
Length   42/7, alignment 15/ 0, found:	18.4692
Length   42/7, alignment 15/ 0, fail:	16.6711
Length   42/7, alignment 15/ 3, found:	18.4705
Length   42/7, alignment 15/ 3, fail:	16.6638
Length   42/7, alignment 15/ 9, found:	18.4656
Length   42/7, alignment 15/ 9, fail:	16.604
Length   42/7, alignment 15/15, found:	18.4644
Length   42/7, alignment 15/15, fail:	16.6553
Length   49/7, alignment  0/ 0, found:	18.3008
Length   49/7, alignment  0/ 0, fail:	16.604
Length   49/7, alignment  0/ 3, found:	18.5889
Length   49/7, alignment  0/ 3, fail:	16.6333
Length   49/7, alignment  0/ 9, found:	18.2947
Length   49/7, alignment  0/ 9, fail:	16.6138
Length   49/7, alignment  0/15, found:	18.291
Length   49/7, alignment  0/15, fail:	16.7297
Length   49/7, alignment  3/ 0, found:	18.2837
Length   49/7, alignment  3/ 0, fail:	16.6455
Length   49/7, alignment  3/ 3, found:	18.3081
Length   49/7, alignment  3/ 3, fail:	16.6064
Length   49/7, alignment  3/ 9, found:	18.3069
Length   49/7, alignment  3/ 9, fail:	16.6785
Length   49/7, alignment  3/15, found:	18.302
Length   49/7, alignment  3/15, fail:	16.7395
Length   49/7, alignment  9/ 0, found:	18.4668
Length   49/7, alignment  9/ 0, fail:	16.6553
Length   49/7, alignment  9/ 3, found:	18.4644
Length   49/7, alignment  9/ 3, fail:	16.6638
Length   49/7, alignment  9/ 9, found:	18.4644
Length   49/7, alignment  9/ 9, fail:	16.6467
Length   49/7, alignment  9/15, found:	18.468
Length   49/7, alignment  9/15, fail:	16.5918
Length   49/7, alignment 15/ 0, found:	18.4656
Length   49/7, alignment 15/ 0, fail:	18.9343
Length   49/7, alignment 15/ 3, found:	18.4656
Length   49/7, alignment 15/ 3, fail:	19.0015
Length   49/7, alignment 15/ 9, found:	18.4668
Length   49/7, alignment 15/ 9, fail:	19.2651
Length   49/7, alignment 15/15, found:	18.4631
Length   49/7, alignment 15/15, fail:	18.8416
Length   32/8, alignment  0/ 0, found:	18.5449
Length   32/8, alignment  0/ 0, fail:	16.8396
Length   32/8, alignment  0/ 3, found:	18.5364
Length   32/8, alignment  0/ 3, fail:	16.8213
Length   32/8, alignment  0/ 9, found:	18.3899
Length   32/8, alignment  0/ 9, fail:	16.5845
Length   32/8, alignment  0/15, found:	18.4192
Length   32/8, alignment  0/15, fail:	16.4441
Length   32/8, alignment  3/ 0, found:	18.4131
Length   32/8, alignment  3/ 0, fail:	16.886
Length   32/8, alignment  3/ 3, found:	18.429
Length   32/8, alignment  3/ 3, fail:	16.6516
Length   32/8, alignment  3/ 9, found:	18.396
Length   32/8, alignment  3/ 9, fail:	16.8323
Length   32/8, alignment  3/15, found:	18.4131
Length   32/8, alignment  3/15, fail:	16.5601
Length   32/8, alignment  9/ 0, found:	18.4314
Length   32/8, alignment  9/ 0, fail:	16.6736
Length   32/8, alignment  9/ 3, found:	18.4509
Length   32/8, alignment  9/ 3, fail:	16.6943
Length   32/8, alignment  9/ 9, found:	18.4558
Length   32/8, alignment  9/ 9, fail:	16.7151
Length   32/8, alignment  9/15, found:	18.468
Length   32/8, alignment  9/15, fail:	16.7188
Length   32/8, alignment 15/ 0, found:	18.8818
Length   32/8, alignment 15/ 0, fail:	16.7896
Length   32/8, alignment 15/ 3, found:	18.446
Length   32/8, alignment 15/ 3, fail:	16.748
Length   32/8, alignment 15/ 9, found:	18.5779
Length   32/8, alignment 15/ 9, fail:	16.6357
Length   32/8, alignment 15/15, found:	18.5034
Length   32/8, alignment 15/15, fail:	16.4893
Length   40/8, alignment  0/ 0, found:	18.4692
Length   40/8, alignment  0/ 0, fail:	16.8372
Length   40/8, alignment  0/ 3, found:	18.4656
Length   40/8, alignment  0/ 3, fail:	16.8127
Length   40/8, alignment  0/ 9, found:	18.4448
Length   40/8, alignment  0/ 9, fail:	16.5613
Length   40/8, alignment  0/15, found:	18.3887
Length   40/8, alignment  0/15, fail:	16.8799
Length   40/8, alignment  3/ 0, found:	18.3826
Length   40/8, alignment  3/ 0, fail:	16.6028
Length   40/8, alignment  3/ 3, found:	18.4119
Length   40/8, alignment  3/ 3, fail:	16.8787
Length   40/8, alignment  3/ 9, found:	18.4045
Length   40/8, alignment  3/ 9, fail:	16.7615
Length   40/8, alignment  3/15, found:	18.5168
Length   40/8, alignment  3/15, fail:	16.8054
Length   40/8, alignment  9/ 0, found:	18.4277
Length   40/8, alignment  9/ 0, fail:	17.1631
Length   40/8, alignment  9/ 3, found:	18.4143
Length   40/8, alignment  9/ 3, fail:	17.3059
Length   40/8, alignment  9/ 9, found:	18.5718
Length   40/8, alignment  9/ 9, fail:	17.1875
Length   40/8, alignment  9/15, found:	18.501
Length   40/8, alignment  9/15, fail:	17.0813
Length   40/8, alignment 15/ 0, found:	18.9404
Length   40/8, alignment 15/ 0, fail:	17.1008
Length   40/8, alignment 15/ 3, found:	19.2126
Length   40/8, alignment 15/ 3, fail:	17.1045
Length   40/8, alignment 15/ 9, found:	18.9355
Length   40/8, alignment 15/ 9, fail:	17.1094
Length   40/8, alignment 15/15, found:	19.1797
Length   40/8, alignment 15/15, fail:	17.0728
Length   48/8, alignment  0/ 0, found:	18.5046
Length   48/8, alignment  0/ 0, fail:	17.1313
Length   48/8, alignment  0/ 3, found:	18.5156
Length   48/8, alignment  0/ 3, fail:	17.1045
Length   48/8, alignment  0/ 9, found:	18.5156
Length   48/8, alignment  0/ 9, fail:	17.0984
Length   48/8, alignment  0/15, found:	18.54
Length   48/8, alignment  0/15, fail:	17.0862
Length   48/8, alignment  3/ 0, found:	18.5669
Length   48/8, alignment  3/ 0, fail:	17.1118
Length   48/8, alignment  3/ 3, found:	18.5376
Length   48/8, alignment  3/ 3, fail:	17.0874
Length   48/8, alignment  3/ 9, found:	18.562
Length   48/8, alignment  3/ 9, fail:	17.1082
Length   48/8, alignment  3/15, found:	18.5706
Length   48/8, alignment  3/15, fail:	17.196
Length   48/8, alignment  9/ 0, found:	19.2065
Length   48/8, alignment  9/ 0, fail:	17.1106
Length   48/8, alignment  9/ 3, found:	19.1907
Length   48/8, alignment  9/ 3, fail:	17.1045
Length   48/8, alignment  9/ 9, found:	19.1919
Length   48/8, alignment  9/ 9, fail:	17.1057
Length   48/8, alignment  9/15, found:	19.1687
Length   48/8, alignment  9/15, fail:	17.0544
Length   48/8, alignment 15/ 0, found:	18.9282
Length   48/8, alignment 15/ 0, fail:	17.1204
Length   48/8, alignment 15/ 3, found:	18.9282
Length   48/8, alignment 15/ 3, fail:	17.1094
Length   48/8, alignment 15/ 9, found:	18.9441
Length   48/8, alignment 15/ 9, fail:	17.1057
Length   48/8, alignment 15/15, found:	18.9197
Length   48/8, alignment 15/15, fail:	17.0544
Length   56/8, alignment  0/ 0, found:	18.4155
Length   56/8, alignment  0/ 0, fail:	17.1069
Length   56/8, alignment  0/ 3, found:	18.5547
Length   56/8, alignment  0/ 3, fail:	17.0959
Length   56/8, alignment  0/ 9, found:	18.5449
Length   56/8, alignment  0/ 9, fail:	17.1021
Length   56/8, alignment  0/15, found:	18.5498
Length   56/8, alignment  0/15, fail:	17.0593
Length   56/8, alignment  3/ 0, found:	18.5486
Length   56/8, alignment  3/ 0, fail:	17.3584
Length   56/8, alignment  3/ 3, found:	18.5315
Length   56/8, alignment  3/ 3, fail:	17.1008
Length   56/8, alignment  3/ 9, found:	18.5425
Length   56/8, alignment  3/ 9, fail:	17.1313
Length   56/8, alignment  3/15, found:	18.5535
Length   56/8, alignment  3/15, fail:	17.085
Length   56/8, alignment  9/ 0, found:	18.9282
Length   56/8, alignment  9/ 0, fail:	17.6477
Length   56/8, alignment  9/ 3, found:	18.9941
Length   56/8, alignment  9/ 3, fail:	17.5745
Length   56/8, alignment  9/ 9, found:	18.9502
Length   56/8, alignment  9/ 9, fail:	17.6184
Length   56/8, alignment  9/15, found:	18.9307
Length   56/8, alignment  9/15, fail:	17.6221
Length   56/8, alignment 15/ 0, found:	19.2163
Length   56/8, alignment 15/ 0, fail:	17.6111
Length   56/8, alignment 15/ 3, found:	19.1248
Length   56/8, alignment 15/ 3, fail:	17.6038
Length   56/8, alignment 15/ 9, found:	18.9392
Length   56/8, alignment 15/ 9, fail:	17.5989
Length   56/8, alignment 15/15, found:	19.1565
Length   56/8, alignment 15/15, fail:	17.5903
Length   36/9, alignment  0/ 0, found:	18.645
Length   36/9, alignment  0/ 0, fail:	17.4512
Length   36/9, alignment  0/ 3, found:	18.6353
Length   36/9, alignment  0/ 3, fail:	17.666
Length   36/9, alignment  0/ 9, found:	18.9893
Length   36/9, alignment  0/ 9, fail:	17.5439
Length   36/9, alignment  0/15, found:	18.6292
Length   36/9, alignment  0/15, fail:	17.7844
Length   36/9, alignment  3/ 0, found:	18.6292
Length   36/9, alignment  3/ 0, fail:	17.4072
Length   36/9, alignment  3/ 3, found:	18.6365
Length   36/9, alignment  3/ 3, fail:	17.4048
Length   36/9, alignment  3/ 9, found:	18.6304
Length   36/9, alignment  3/ 9, fail:	17.4597
Length   36/9, alignment  3/15, found:	18.6218
Length   36/9, alignment  3/15, fail:	17.7832
Length   36/9, alignment  9/ 0, found:	18.6255
Length   36/9, alignment  9/ 0, fail:	17.5757
Length   36/9, alignment  9/ 3, found:	18.6401
Length   36/9, alignment  9/ 3, fail:	17.6453
Length   36/9, alignment  9/ 9, found:	18.6243
Length   36/9, alignment  9/ 9, fail:	17.6746
Length   36/9, alignment  9/15, found:	18.6157
Length   36/9, alignment  9/15, fail:	17.7832
Length   36/9, alignment 15/ 0, found:	19.2615
Length   36/9, alignment 15/ 0, fail:	18.4448
Length   36/9, alignment 15/ 3, found:	19.2566
Length   36/9, alignment 15/ 3, fail:	18.4131
Length   36/9, alignment 15/ 9, found:	19.2603
Length   36/9, alignment 15/ 9, fail:	18.3777
Length   36/9, alignment 15/15, found:	30.3906
Length   36/9, alignment 15/15, fail:	18.363
Length   45/9, alignment  0/ 0, found:	28.0408
Length   45/9, alignment  0/ 0, fail:	17.5098
Length   45/9, alignment  0/ 3, found:	18.6316
Length   45/9, alignment  0/ 3, fail:	17.6208
Length   45/9, alignment  0/ 9, found:	18.6316
Length   45/9, alignment  0/ 9, fail:	17.5659
Length   45/9, alignment  0/15, found:	18.623
Length   45/9, alignment  0/15, fail:	17.7271
Length   45/9, alignment  3/ 0, found:	18.6243
Length   45/9, alignment  3/ 0, fail:	18.4448
Length   45/9, alignment  3/ 3, found:	18.6292
Length   45/9, alignment  3/ 3, fail:	18.4033
Length   45/9, alignment  3/ 9, found:	18.6316
Length   45/9, alignment  3/ 9, fail:	18.3899
Length   45/9, alignment  3/15, found:	18.6133
Length   45/9, alignment  3/15, fail:	18.3569
Length   45/9, alignment  9/ 0, found:	18.6292
Length   45/9, alignment  9/ 0, fail:	18.4204
Length   45/9, alignment  9/ 3, found:	18.6304
Length   45/9, alignment  9/ 3, fail:	18.4143
Length   45/9, alignment  9/ 9, found:	18.6255
Length   45/9, alignment  9/ 9, fail:	18.3813
Length   45/9, alignment  9/15, found:	18.6169
Length   45/9, alignment  9/15, fail:	18.3789
Length   45/9, alignment 15/ 0, found:	19.2383
Length   45/9, alignment 15/ 0, fail:	18.4192
Length   45/9, alignment 15/ 3, found:	18.8721
Length   45/9, alignment 15/ 3, fail:	18.4363
Length   45/9, alignment 15/ 9, found:	19.2285
Length   45/9, alignment 15/ 9, fail:	18.385
Length   45/9, alignment 15/15, found:	19.2432
Length   45/9, alignment 15/15, fail:	18.3655
Length   54/9, alignment  0/ 0, found:	18.6292
Length   54/9, alignment  0/ 0, fail:	18.4241
Length   54/9, alignment  0/ 3, found:	18.6279
Length   54/9, alignment  0/ 3, fail:	18.3948
Length   54/9, alignment  0/ 9, found:	24.8682
Length   54/9, alignment  0/ 9, fail:	18.4119
Length   54/9, alignment  0/15, found:	23.7109
Length   54/9, alignment  0/15, fail:	18.3716
Length   54/9, alignment  3/ 0, found:	18.6304
Length   54/9, alignment  3/ 0, fail:	18.4192
