                       	strtok
Length   15/3, alignment  9/ 0, fail:	12.7197
Length   15/3, alignment  9/ 3, found:	11.9341
Length   15/3, alignment  9/ 3, fail:	13.2622
Length   15/3, alignment  9/ 9, found:	15.1323
Length   15/3, alignment  9/ 9, fail:	13.2573
Length   15/3, alignment  9/15, found:	11.9531
Length   15/3, alignment  9/15, fail:	13.2812
Length   15/3, alignment 15/ 0, found:	12.7788
Length   15/3, alignment 15/ 0, fail:	12.7397
Length   15/3, alignment 15/ 3, found:	13.2964
Length   15/3, alignment 15/ 3, fail:	13.2622
Length   15/3, alignment 15/ 9, found:	13.2666
Length   15/3, alignment 15/ 9, fail:	13.2622
Length   15/3, alignment 15/15, found:	13.2964
Length   15/3, alignment 15/15, fail:	13.272
Length   18/3, alignment  0/ 0, found:	12.2173
Length   18/3, alignment  0/ 0, fail:	12.769
Length   18/3, alignment  0/ 3, found:	12.5
Length   18/3, alignment  0/ 3, fail:	13.0278
Length   18/3, alignment  0/ 9, found:	12.1978
Length   18/3, alignment  0/ 9, fail:	12.9937
Length   18/3, alignment  0/15, found:	13.0474
Length   18/3, alignment  0/15, fail:	13.5938
Length   18/3, alignment  3/ 0, found:	11.4209
Length   18/3, alignment  3/ 0, fail:	12.7593
Length   18/3, alignment  3/ 3, found:	11.9536
Length   18/3, alignment  3/ 3, fail:	13.2915
Length   18/3, alignment  3/ 9, found:	11.9336
Length   18/3, alignment  3/ 9, fail:	17.3052
Length   18/3, alignment  3/15, found:	12.5049
Length   18/3, alignment  3/15, fail:	13.5698
Length   18/3, alignment  9/ 0, found:	11.4019
Length   18/3, alignment  9/ 0, fail:	12.4663
Length   18/3, alignment  9/ 3, found:	12.2021
Length   18/3, alignment  9/ 3, fail:	13.2817
Length   18/3, alignment  9/ 9, found:	12.1831
Length   18/3, alignment  9/ 9, fail:	13.2573
Length   18/3, alignment  9/15, found:	15.23
Length   18/3, alignment  9/15, fail:	13.5356
Length   18/3, alignment 15/ 0, found:	12.7593
Length   18/3, alignment 15/ 0, fail:	12.7734
Length   18/3, alignment 15/ 3, found:	13.2915
Length   18/3, alignment 15/ 3, fail:	13.3062
Length   18/3, alignment 15/ 9, found:	13.2671
Length   18/3, alignment 15/ 9, fail:	13.2573
Length   18/3, alignment 15/15, found:	13.5649
Length   18/3, alignment 15/15, fail:	13.3008
Length   21/3, alignment  0/ 0, found:	12.2271
Length   21/3, alignment  0/ 0, fail:	12.7642
Length   21/3, alignment  0/ 3, found:	11.939
Length   21/3, alignment  0/ 3, fail:	13.0278
Length   21/3, alignment  0/ 9, found:	12.1973
Length   21/3, alignment  0/ 9, fail:	12.9888
Length   21/3, alignment  0/15, found:	13.0327
Length   21/3, alignment  0/15, fail:	13.5601
Length   21/3, alignment  3/ 0, found:	11.6606
Length   21/3, alignment  3/ 0, fail:	12.7344
Length   21/3, alignment  3/ 3, found:	12.2119
Length   21/3, alignment  3/ 3, fail:	13.2915
Length   21/3, alignment  3/ 9, found:	12.188
Length   21/3, alignment  3/ 9, fail:	13.2622
Length   21/3, alignment  3/15, found:	12.4663
Length   21/3, alignment  3/15, fail:	17.1392
Length   21/3, alignment  9/ 0, found:	12.749
Length   21/3, alignment  9/ 0, fail:	12.7251
Length   21/3, alignment  9/ 3, found:	13.5601
Length   21/3, alignment  9/ 3, fail:	13.2622
Length   21/3, alignment  9/ 9, found:	13.272
Length   21/3, alignment  9/ 9, fail:	13.2573
Length   21/3, alignment  9/15, found:	13.5498
Length   21/3, alignment  9/15, fail:	13.5352
Length   21/3, alignment 15/ 0, found:	16.1431
Length   21/3, alignment 15/ 0, fail:	12.4858
Length   21/3, alignment 15/ 3, found:	13.2817
Length   21/3, alignment 15/ 3, fail:	13.2915
Length   21/3, alignment 15/ 9, found:	13.272
Length   21/3, alignment 15/ 9, fail:	13.2715
Length   21/3, alignment 15/15, found:	13.5596
Length   21/3, alignment 15/15, fail:	13.3013
Length   24/3, alignment  0/ 0, found:	12.2075
Length   24/3, alignment  0/ 0, fail:	12.7397
Length   24/3, alignment  0/ 3, found:	11.9434
Length   24/3, alignment  0/ 3, fail:	13.0225
Length   24/3, alignment  0/ 9, found:	12.2026
Length   24/3, alignment  0/ 9, fail:	12.9937
Length   24/3, alignment  0/15, found:	13.0083
Length   24/3, alignment  0/15, fail:	13.5356
Length   24/3, alignment  3/ 0, found:	11.6553
Length   24/3, alignment  3/ 0, fail:	12.7349
Length   24/3, alignment  3/ 3, found:	12.1978
Length   24/3, alignment  3/ 3, fail:	13.2671
Length   24/3, alignment  3/ 9, found:	12.1831
Length   24/3, alignment  3/ 9, fail:	13.2617
Length   24/3, alignment  3/15, found:	12.481
Length   24/3, alignment  3/15, fail:	13.5308
Length   24/3, alignment  9/ 0, found:	12.7446
Length   24/3, alignment  9/ 0, fail:	16.2358
Length   24/3, alignment  9/ 3, found:	13.2769
Length   24/3, alignment  9/ 3, fail:	13.2666
Length   24/3, alignment  9/ 9, found:	13.2764
Length   24/3, alignment  9/ 9, fail:	13.2573
Length   24/3, alignment  9/15, found:	13.5503
Length   24/3, alignment  9/15, fail:	13.5454
Length   24/3, alignment 15/ 0, found:	12.7495
Length   24/3, alignment 15/ 0, fail:	12.7441
Length   24/3, alignment 15/ 3, found:	16.8315
Length   24/3, alignment 15/ 3, fail:	13.2861
Length   24/3, alignment 15/ 9, found:	13.2769
Length   24/3, alignment 15/ 9, fail:	13.2573
Length   24/3, alignment 15/15, found:	13.5601
Length   24/3, alignment 15/15, fail:	13.2866
Length   27/3, alignment  0/ 0, found:	12.2026
Length   27/3, alignment  0/ 0, fail:	12.7295
Length   27/3, alignment  0/ 3, found:	12.2026
Length   27/3, alignment  0/ 3, fail:	13.0327
Length   27/3, alignment  0/ 9, found:	11.9097
Length   27/3, alignment  0/ 9, fail:	12.9937
Length   27/3, alignment  0/15, found:	13.0078
Length   27/3, alignment  0/15, fail:	13.5308
Length   27/3, alignment  3/ 0, found:	12.7446
Length   27/3, alignment  3/ 0, fail:	12.73
Length   27/3, alignment  3/ 3, found:	13.272
Length   27/3, alignment  3/ 3, fail:	13.272
Length   27/3, alignment  3/ 9, found:	13.2764
Length   27/3, alignment  3/ 9, fail:	13.2671
Length   27/3, alignment  3/15, found:	13.5552
Length   27/3, alignment  3/15, fail:	13.5454
Length   27/3, alignment  9/ 0, found:	12.7349
Length   27/3, alignment  9/ 0, fail:	12.73
Length   27/3, alignment  9/ 3, found:	15.4932
Length   27/3, alignment  9/ 3, fail:	13.2666
Length   27/3, alignment  9/ 9, found:	13.2622
Length   27/3, alignment  9/ 9, fail:	13.2573
Length   27/3, alignment  9/15, found:	13.5698
Length   27/3, alignment  9/15, fail:	13.5405
Length   27/3, alignment 15/ 0, found:	12.7544
Length   27/3, alignment 15/ 0, fail:	12.7637
Length   27/3, alignment 15/ 3, found:	13.2866
Length   27/3, alignment 15/ 3, fail:	15.9624
Length   27/3, alignment 15/ 9, found:	13.272
Length   27/3, alignment 15/ 9, fail:	13.2769
Length   27/3, alignment 15/15, found:	13.5649
Length   27/3, alignment 15/15, fail:	13.2915
Length   30/3, alignment  0/ 0, found:	13.3057
Length   30/3, alignment  0/ 0, fail:	12.7295
Length   30/3, alignment  0/ 3, found:	13.0278
Length   30/3, alignment  0/ 3, fail:	12.9937
Length   30/3, alignment  0/ 9, found:	13.2817
Length   30/3, alignment  0/ 9, fail:	12.9839
Length   30/3, alignment  0/15, found:	14.1167
Length   30/3, alignment  0/15, fail:	13.54
Length   30/3, alignment  3/ 0, found:	13.0083
Length   30/3, alignment  3/ 0, fail:	13.0034
Length   30/3, alignment  3/ 3, found:	13.2769
Length   30/3, alignment  3/ 3, fail:	13.2769
Length   30/3, alignment  3/ 9, found:	13.2769
Length   30/3, alignment  3/ 9, fail:	13.2617
Length   30/3, alignment  3/15, found:	13.5454
Length   30/3, alignment  3/15, fail:	13.5552
Length   30/3, alignment  9/ 0, found:	13.0034
Length   30/3, alignment  9/ 0, fail:	12.9888
Length   30/3, alignment  9/ 3, found:	13.2817
Length   30/3, alignment  9/ 3, fail:	13.2617
Length   30/3, alignment  9/ 9, found:	13.2817
Length   30/3, alignment  9/ 9, fail:	13.2617
Length   30/3, alignment  9/15, found:	13.5405
Length   30/3, alignment  9/15, fail:	13.5356
Length   30/3, alignment 15/ 0, found:	13.8188
Length   30/3, alignment 15/ 0, fail:	12.73
Length   30/3, alignment 15/ 3, found:	14.3755
Length   30/3, alignment 15/ 3, fail:	13.4478
Length   30/3, alignment 15/ 9, found:	16.9878
Length   30/3, alignment 15/ 9, fail:	13.2617
Length   30/3, alignment 15/15, found:	14.6777
Length   30/3, alignment 15/15, fail:	13.272
Length   33/3, alignment  0/ 0, found:	13.3062
Length   33/3, alignment  0/ 0, fail:	12.769
Length   33/3, alignment  0/ 3, found:	13.0278
Length   33/3, alignment  0/ 3, fail:	13.0225
Length   33/3, alignment  0/ 9, found:	12.998
Length   33/3, alignment  0/ 9, fail:	12.9937
Length   33/3, alignment  0/15, found:	14.1167
Length   33/3, alignment  0/15, fail:	13.5796
Length   33/3, alignment  3/ 0, found:	12.7397
Length   33/3, alignment  3/ 0, fail:	12.7246
Length   33/3, alignment  3/ 3, found:	13.2959
Length   33/3, alignment  3/ 3, fail:	13.2817
Length   33/3, alignment  3/ 9, found:	13.2671
Length   33/3, alignment  3/ 9, fail:	13.2573
Length   33/3, alignment  3/15, found:	13.5503
Length   33/3, alignment  3/15, fail:	13.5552
Length   33/3, alignment  9/ 0, found:	12.7393
Length   33/3, alignment  9/ 0, fail:	12.7251
Length   33/3, alignment  9/ 3, found:	13.272
Length   33/3, alignment  9/ 3, fail:	13.2622
Length   33/3, alignment  9/ 9, found:	16.7534
Length   33/3, alignment  9/ 9, fail:	13.2573
Length   33/3, alignment  9/15, found:	13.8237
Length   33/3, alignment  9/15, fail:	13.8086
Length   33/3, alignment 15/ 0, found:	14.1162
Length   33/3, alignment 15/ 0, fail:	13.0229
Length   33/3, alignment 15/ 3, found:	14.3755
Length   33/3, alignment 15/ 3, fail:	13.2817
Length   33/3, alignment 15/ 9, found:	14.3462
Length   33/3, alignment 15/ 9, fail:	16.895
Length   33/3, alignment 15/15, found:	14.6587
Length   33/3, alignment 15/15, fail:	13.5698
Length   36/3, alignment  0/ 0, found:	13.2861
Length   36/3, alignment  0/ 0, fail:	12.7539
Length   36/3, alignment  0/ 3, found:	13.0181
Length   36/3, alignment  0/ 3, fail:	13.0181
Length   36/3, alignment  0/ 9, found:	12.7446
Length   36/3, alignment  0/ 9, fail:	13.0083
Length   36/3, alignment  0/15, found:	13.8232
Length   36/3, alignment  0/15, fail:	13.5693
Length   36/3, alignment  3/ 0, found:	13.0181
Length   36/3, alignment  3/ 0, fail:	12.9937
Length   36/3, alignment  3/ 3, found:	13.2915
Length   36/3, alignment  3/ 3, fail:	13.272
Length   36/3, alignment  3/ 9, found:	13.2715
Length   36/3, alignment  3/ 9, fail:	13.2617
Length   36/3, alignment  3/15, found:	13.5649
Length   36/3, alignment  3/15, fail:	13.5552
Length   36/3, alignment  9/ 0, found:	13.5747
Length   36/3, alignment  9/ 0, fail:	12.9985
Length   36/3, alignment  9/ 3, found:	13.8237
Length   36/3, alignment  9/ 3, fail:	13.2617
Length   36/3, alignment  9/ 9, found:	14.3608
Length   36/3, alignment  9/ 9, fail:	16.2651
Length   36/3, alignment  9/15, found:	14.1118
Length   36/3, alignment  9/15, fail:	13.5356
Length   36/3, alignment 15/ 0, found:	13.5649
Length   36/3, alignment 15/ 0, fail:	12.481
Length   36/3, alignment 15/ 3, found:	14.3706
Length   36/3, alignment 15/ 3, fail:	13.2915
Length   36/3, alignment 15/ 9, found:	14.3506
Length   36/3, alignment 15/ 9, fail:	13.2568
Length   36/3, alignment 15/15, found:	17.7593
Length   36/3, alignment 15/15, fail:	13.2964
Length   39/3, alignment  0/ 0, found:	13.0132
Length   39/3, alignment  0/ 0, fail:	12.7397
Length   39/3, alignment  0/ 3, found:	13.0132
Length   39/3, alignment  0/ 3, fail:	13.0034
Length   39/3, alignment  0/ 9, found:	13.0029
Length   39/3, alignment  0/ 9, fail:	12.9937
Length   39/3, alignment  0/15, found:	14.1069
Length   39/3, alignment  0/15, fail:	13.5454
Length   39/3, alignment  3/ 0, found:	12.7397
Length   39/3, alignment  3/ 0, fail:	12.7251
Length   39/3, alignment  3/ 3, found:	13.2764
Length   39/3, alignment  3/ 3, fail:	13.2671
Length   39/3, alignment  3/ 9, found:	13.272
Length   39/3, alignment  3/ 9, fail:	13.2671
Length   39/3, alignment  3/15, found:	13.5503
Length   39/3, alignment  3/15, fail:	13.5405
Length   39/3, alignment  9/ 0, found:	13.2861
Length   39/3, alignment  9/ 0, fail:	12.749
Length   39/3, alignment  9/ 3, found:	13.8237
Length   39/3, alignment  9/ 3, fail:	13.2915
Length   39/3, alignment  9/ 9, found:	13.8188
Length   39/3, alignment  9/ 9, fail:	13.2671
Length   39/3, alignment  9/15, found:	18.5015
Length   39/3, alignment  9/15, fail:	13.5601
Length   39/3, alignment 15/ 0, found:	13.8286
Length   39/3, alignment 15/ 0, fail:	12.7344
Length   39/3, alignment 15/ 3, found:	13.8232
Length   39/3, alignment 15/ 3, fail:	13.2671
Length   39/3, alignment 15/ 9, found:	13.8091
Length   39/3, alignment 15/ 9, fail:	13.2671
Length   39/3, alignment 15/15, found:	14.1069
Length   39/3, alignment 15/15, fail:	13.2769
Length   42/3, alignment  0/ 0, found:	13.0181
Length   42/3, alignment  0/ 0, fail:	12.7344
Length   42/3, alignment  0/ 3, found:	12.7544
Length   42/3, alignment  0/ 3, fail:	13.0181
Length   42/3, alignment  0/ 9, found:	12.9985
Length   42/3, alignment  0/ 9, fail:	12.9937
Length   42/3, alignment  0/15, found:	13.8335
Length   42/3, alignment  0/15, fail:	13.5547
Length   42/3, alignment  3/ 0, found:	13.2764
Length   42/3, alignment  3/ 0, fail:	12.7251
Length   42/3, alignment  3/ 3, found:	14.146
Length   42/3, alignment  3/ 3, fail:	13.2671
Length   42/3, alignment  3/ 9, found:	13.8188
Length   42/3, alignment  3/ 9, fail:	13.2671
Length   42/3, alignment  3/15, found:	14.0918
Length   42/3, alignment  3/15, fail:	13.5454
Length   42/3, alignment  9/ 0, found:	13.2817
Length   42/3, alignment  9/ 0, fail:	12.7397
Length   42/3, alignment  9/ 3, found:	13.8188
Length   42/3, alignment  9/ 3, fail:	13.2817
Length   42/3, alignment  9/ 9, found:	13.8237
Length   42/3, alignment  9/ 9, fail:	13.2666
Length   42/3, alignment  9/15, found:	17.896
Length   42/3, alignment  9/15, fail:	13.5645
Length   42/3, alignment 15/ 0, found:	13.3062
Length   42/3, alignment 15/ 0, fail:	12.7397
Length   42/3, alignment 15/ 3, found:	13.8384
Length   42/3, alignment 15/ 3, fail:	13.272
Length   42/3, alignment 15/ 9, found:	13.8042
Length   42/3, alignment 15/ 9, fail:	13.2617
Length   42/3, alignment 15/15, found:	14.1265
Length   42/3, alignment 15/15, fail:	16.8413
Length   45/3, alignment  0/ 0, found:	13.5845
Length   45/3, alignment  0/ 0, fail:	12.7349
Length   45/3, alignment  0/ 3, found:	13.3159
Length   45/3, alignment  0/ 3, fail:	12.9985
Length   45/3, alignment  0/ 9, found:	13.5503
Length   45/3, alignment  0/ 9, fail:	12.9932
Length   45/3, alignment  0/15, found:	14.3853
Length   45/3, alignment  0/15, fail:	13.5405
Length   45/3, alignment  3/ 0, found:	13.2817
Length   45/3, alignment  3/ 0, fail:	12.7397
Length   45/3, alignment  3/ 3, found:	13.8237
Length   45/3, alignment  3/ 3, fail:	13.2812
Length   45/3, alignment  3/ 9, found:	13.8135
Length   45/3, alignment  3/ 9, fail:	13.2622
Length   45/3, alignment  3/15, found:	14.1021
Length   45/3, alignment  3/15, fail:	13.5601
Length   45/3, alignment  9/ 0, found:	13.2817
Length   45/3, alignment  9/ 0, fail:	12.73
Length   45/3, alignment  9/ 3, found:	14.3657
Length   45/3, alignment  9/ 3, fail:	13.2812
Length   45/3, alignment  9/ 9, found:	14.356
Length   45/3, alignment  9/ 9, fail:	13.2769
Length   45/3, alignment  9/15, found:	14.0972
Length   45/3, alignment  9/15, fail:	17.2466
Length   45/3, alignment 15/ 0, found:	14.9272
Length   45/3, alignment 15/ 0, fail:	12.4614
Length   45/3, alignment 15/ 3, found:	14.6685
Length   45/3, alignment 15/ 3, fail:	12.9985
Length   45/3, alignment 15/ 9, found:	14.6289
Length   45/3, alignment 15/ 9, fail:	12.9888
Length   45/3, alignment 15/15, found:	14.9565
Length   45/3, alignment 15/15, fail:	13.0034
Length    8/4, alignment  0/ 0, found:	14.8882
Length    8/4, alignment  0/ 0, fail:	11.6704
Length    8/4, alignment  0/ 3, found:	12.2168
Length    8/4, alignment  0/ 3, fail:	11.9434
Length    8/4, alignment  0/ 9, found:	12.1782
Length    8/4, alignment  0/ 9, fail:	11.9048
Length    8/4, alignment  0/15, found:	13.0327
Length    8/4, alignment  0/15, fail:	12.4854
Length    8/4, alignment  3/ 0, found:	11.6704
Length    8/4, alignment  3/ 0, fail:	11.646
Length    8/4, alignment  3/ 3, found:	12.2173
Length    8/4, alignment  3/ 3, fail:	12.1777
Length    8/4, alignment  3/ 9, found:	12.1777
Length    8/4, alignment  3/ 9, fail:	12.1685
Length    8/4, alignment  3/15, found:	12.4858
Length    8/4, alignment  3/15, fail:	12.4565
Length    8/4, alignment  9/ 0, found:	11.6553
Length    8/4, alignment  9/ 0, fail:	12.73
Length    8/4, alignment  9/ 3, found:	12.188
Length    8/4, alignment  9/ 3, fail:	13.2817
Length    8/4, alignment  9/ 9, found:	12.1978
Length    8/4, alignment  9/ 9, fail:	13.252
Length    8/4, alignment  9/15, found:	12.4712
Length    8/4, alignment  9/15, fail:	13.5356
Length    8/4, alignment 15/ 0, found:	12.7446
Length    8/4, alignment 15/ 0, fail:	15.8306
Length    8/4, alignment 15/ 3, found:	13.2817
Length    8/4, alignment 15/ 3, fail:	13.2671
Length    8/4, alignment 15/ 9, found:	13.2617
Length    8/4, alignment 15/ 9, fail:	13.2622
Length    8/4, alignment 15/15, found:	13.5552
Length    8/4, alignment 15/15, fail:	13.2622
Length   12/4, alignment  0/ 0, found:	12.188
Length   12/4, alignment  0/ 0, fail:	11.377
Length   12/4, alignment  0/ 3, found:	12.188
Length   12/4, alignment  0/ 3, fail:	14.4878
Length   12/4, alignment  0/ 9, found:	12.1782
Length   12/4, alignment  0/ 9, fail:	11.9048
Length   12/4, alignment  0/15, found:	13.0132
Length   12/4, alignment  0/15, fail:	12.4609
Length   12/4, alignment  3/ 0, found:	11.9243
Length   12/4, alignment  3/ 0, fail:	11.9048
Length   12/4, alignment  3/ 3, found:	12.1929
Length   12/4, alignment  3/ 3, fail:	12.1826
Length   12/4, alignment  3/ 9, found:	12.1782
Length   12/4, alignment  3/ 9, fail:	12.1733
Length   12/4, alignment  3/15, found:	12.4517
Length   12/4, alignment  3/15, fail:	12.4517
Length   12/4, alignment  9/ 0, found:	11.9189
Length   12/4, alignment  9/ 0, fail:	12.9985
Length   12/4, alignment  9/ 3, found:	12.1929
Length   12/4, alignment  9/ 3, fail:	13.2622
Length   12/4, alignment  9/ 9, found:	12.1826
Length   12/4, alignment  9/ 9, fail:	13.2568
Length   12/4, alignment  9/15, found:	12.4614
Length   12/4, alignment  9/15, fail:	13.5356
Length   12/4, alignment 15/ 0, found:	13.0034
Length   12/4, alignment 15/ 0, fail:	12.9888
Length   12/4, alignment 15/ 3, found:	13.2666
Length   12/4, alignment 15/ 3, fail:	13.2666
Length   12/4, alignment 15/ 9, found:	16.7876
Length   12/4, alignment 15/ 9, fail:	12.9839
Length   12/4, alignment 15/15, found:	13.6284
Length   12/4, alignment 15/15, fail:	12.7349
Length   16/4, alignment  0/ 0, found:	12.2026
Length   16/4, alignment  0/ 0, fail:	12.7588
Length   16/4, alignment  0/ 3, found:	11.9385
Length   16/4, alignment  0/ 3, fail:	13.0181
Length   16/4, alignment  0/ 9, found:	12.188
Length   16/4, alignment  0/ 9, fail:	15.5669
Length   16/4, alignment  0/15, found:	13.0181
Length   16/4, alignment  0/15, fail:	13.5645
Length   16/4, alignment  3/ 0, found:	11.3965
Length   16/4, alignment  3/ 0, fail:	12.7349
